1739307837000,95396.68911111
1739307838000,95398.51977778
1739307839000,95411.53111111
1739307840000,95411.53111111
1739307841000,95413.66311111
1739307842000,95413.66311111
1739307843000,95414.14533333
1739307844000,95413.95533333
1739307845000,95413.95533333
1739307846000,95414.17311111
1739307847000,95414.39977778
1739307848000,95414.39977778
1739307849000,95414.39088889
1739307850000,95414.38800000
1739307851000,95414.38800000
1739307852000,95414.58844444
1739307853000,95414.58333333
1739307854000,95414.39311111
1739307855000,95414.39311111
1739307856000,95414.39311111
1739307857000,95414.09977778
1739307858000,95414.09466667
1739307859000,95414.10644444
1739307860000,95414.10577778
1739307861000,95414.10133333
1739307862000,95414.10133333
1739307863000,95414.10577778
1739307864000,95414.10577778
1739307865000,95414.10644444
1739307866001,95414.10644444
1739307867000,95414.10644444
1739307868001,95414.29600000
1739307869001,95417.13111111
1739307870000,95419.99488889
1739307871000,95420.14822222
1739307872000,95420.50200000
1739307873000,95420.50200000
1739307874000,95420.48800000
1739307875001,95420.53688889
1739307876000,95420.53688889
1739307877000,95423.48000000
1739307878000,95423.47644444
1739307879000,95423.94822222
1739307880000,95424.12377778
1739307881000,95424.11933333
1739307882000,95424.11933333
1739307883000,95424.11800000
1739307884000,95424.12311111
1739307885000,95424.45266667
1739307886000,95425.00888889
1739307887000,95424.60266667
1739307888000,95424.60422222
1739307889000,95424.63466667
1739307890000,95424.63466667
1739307891000,95424.88800000
1739307892000,95424.88644444
1739307893000,95424.88711111
1739307894000,95424.88711111
1739307895000,95423.98244444
1739307896000,95423.98244444
1739307897000,95434.42711111
1739307898001,95440.30688889
1739307899001,95440.30822222
1739307900000,95440.05377778
1739307901000,95439.56600000
1739307902000,95436.60911111
1739307903000,95436.60911111
1739307904000,95436.40066667
1739307905000,95435.73600000
1739307906000,95430.27688889
1739307907000,95430.02800000
1739307908000,95428.10600000
1739307909000,95425.39200000
1739307910000,95425.39200000
1739307911001,95420.98511111
1739307912000,95408.60533333
1739307913000,95401.44733333
1739307914000,95393.03533333
1739307915000,95390.91466667
1739307916000,95390.91466667
1739307917000,95390.78000000
1739307918000,95391.78800000
1739307919000,95392.54800000
1739307920000,95392.54800000
1739307921001,95391.27133333
1739307922000,95394.48288889
1739307923000,95395.00644444
1739307924000,95395.00644444
1739307925000,95394.96755556
1739307926000,95395.34955556
1739307927000,95395.34955556
1739307928000,95395.34955556
1739307929000,95395.40977778
1739307930000,95395.40977778
1739307931000,95394.90088889
1739307932000,95391.84622222
1739307933001,95390.20288889
1739307934000,95379.10777778
1739307935001,95379.10777778
1739307936000,95374.39266667
1739307937000,95369.43955556
1739307938000,95369.39888889
1739307939000,95363.78622222
1739307940001,95363.00088889
1739307941000,95361.96555556
1739307942000,95361.79688889
1739307943000,95362.06866667
1739307944000,95362.06866667
1739307945000,95361.67955556
1739307946000,95361.68400000
1739307947000,95351.75844444
1739307948000,95347.38933333
1739307949000,95345.74888889
1739307950000,95343.43422222
1739307951000,95327.72711111
1739307952000,95326.00488889
1739307953000,95326.00488889
